iter,x,y,in_circle,pi_appx
7536,0.485564,-0.419276,1,3.14915
7537,0.788012,0.721968,0,3.14873
7538,0.150522,-0.519197,1,3.14885
7539,-0.280962,0.0853934,1,3.14896
7540,-0.562534,-0.0551791,1,3.14907
7541,-0.0191662,0.451749,1,3.14918
7542,0.543673,-0.969114,0,3.14877
7543,0.450711,-0.96649,0,3.14835
7544,-0.703534,-0.141305,1,3.14846
7545,0.962278,-0.247207,1,3.14858
7546,0.662455,0.33492,1,3.14869
7547,0.378136,-0.727583,1,3.1488
7548,-0.10108,-0.0542025,1,3.14891
7549,-0.536898,0.62748,1,3.14903
7550,0.914301,0.928401,0,3.14861
7551,0.620765,0.264359,1,3.14872
7552,0.396875,0.132699,1,3.14883
7553,-0.444424,-0.695355,1,3.14895
7554,-0.723921,0.888482,0,3.14853
7555,0.924129,0.842947,0,3.14811
7556,0.078435,-0.812183,1,3.14823
7557,-0.964414,0.0919856,1,3.14834
7558,-0.260209,-0.502655,1,3.14845
7559,-0.332296,-0.810413,1,3.14856
7560,0.438076,0.510956,1,3.14868
7561,0.0559116,-0.523347,1,3.14879
7562,0.00732467,0.156931,1,3.1489
7563,-0.877007,-0.939388,0,3.14849
7564,0.496734,0.171763,1,3.1486
7565,-0.991516,0.477568,0,3.14818
7566,0.436245,-0.447781,1,3.14829
7567,-0.0387597,0.262956,1,3.14841
7568,-0.627785,-0.800708,0,3.14799
7569,-0.342001,-0.753586,1,3.1481
7570,0.234939,-0.934078,1,3.14822
7571,-0.989257,-0.618934,0,3.1478
7572,0.0999817,0.120979,1,3.14791
7573,-0.476042,-0.0799609,1,3.14803
7574,0.908014,0.442349,0,3.14761
7575,0.26558,0.754013,1,3.14772
7576,0.702619,-0.248611,1,3.14784
7577,-0.486114,-0.279131,1,3.14795
7578,0.951352,-0.298724,1,3.14806
7579,-0.857535,-0.298968,1,3.14817
7580,0.510529,0.231643,1,3.14828
7581,0.80614,0.309528,1,3.1484
7582,-0.202405,-0.697735,1,3.14851
7583,-0.0104987,-0.000915583,1,3.14862
7584,-0.267411,0.318318,1,3.14873
7585,0.982543,-0.614478,0,3.14832
7586,-0.988219,0.558811,0,3.1479
7587,0.843069,-0.391381,1,3.14802
7588,0.27614,0.922542,1,3.14813
7589,-0.588903,0.539828,1,3.14824
7590,0.73619,0.301898,1,3.14835
7591,-0.563816,0.650858,1,3.14847
7592,-0.182995,0.89892,1,3.14858
7593,-0.120369,-0.644937,1,3.14869
7594,-0.6146,-0.205457,1,3.1488
7595,0.456571,-0.366477,1,3.14891
7596,-0.879509,-0.915156,0,3.1485
7597,0.477385,-0.241348,1,3.14861
7598,0.592749,-0.104132,1,3.14872
7599,0.0535921,-0.0716596,1,3.14884
7600,0.611182,0.589697,1,3.14895
7601,0.72856,0.622963,1,3.14906
7602,-0.595862,0.474883,1,3.14917
7603,-0.403101,0.496795,1,3.14928
7604,0.193249,-0.666972,1,3.14939
7605,-0.0249649,0.617775,1,3.14951
7606,-0.275224,0.0744674,1,3.14962
7607,0.684002,0.867118,0,3.1492
7608,0.321126,0.834829,1,3.14932
7609,-0.990905,-0.68858,0,3.1489
7610,-0.986632,-0.174022,0,3.14849
7611,-0.602454,0.360679,1,3.1486
7612,0.319477,-0.746444,1,3.14871
7613,0.956479,0.522737,0,3.1483
7614,0.228163,-0.387231,1,3.14841
7615,-0.185802,-0.431179,1,3.14852
7616,-0.0462675,0.676067,1,3.14863
7617,-0.591528,-0.0780687,1,3.14875
7618,-0.97827,0.484588,0,3.14833
7619,0.76146,0.0791064,1,3.14844
7620,0.250259,0.655924,1,3.14856
7621,-0.194104,0.882988,1,3.14867
7622,0.186901,-0.678813,1,3.14878
7623,-0.174266,0.451993,1,3.14889
7624,-0.433315,0.00292987,1,3.149
7625,0.0708051,0.584569,1,3.14911
7626,-0.648782,-0.252823,1,3.14923
7627,0.610816,0.447354,1,3.14934
7628,0.91247,0.822133,0,3.14893
7629,0.489898,0.361961,1,3.14904
7630,-0.0767259,-0.704816,1,3.14915
7631,-0.755539,-0.498871,1,3.14926
7632,0.518586,0.8026,1,3.14937
7633,0.847159,0.308429,1,3.14948
7634,-0.712934,0.82079,0,3.14907
7635,0.137643,-0.548129,1,3.14918
7636,-0.34139,-0.24324,1,3.14929
7637,0.80669,0.1269,1,3.1494
7638,0.248001,0.165598,1,3.14952
7639,0.991027,-0.482634,0,3.1491
7640,-0.281511,0.409693,1,3.14921
7641,-0.454434,0.23152,1,3.14933
7642,-0.272294,0.07227,1,3.14944
7643,-0.94653,-0.479094,0,3.14903
7644,0.517182,-0.562656,1,3.14914
7645,0.636758,-0.900995,0,3.14872
7646,0.709882,0.348105,1,3.14884
7647,0.630165,-0.631752,1,3.14895
7648,-0.123482,0.75676,1,3.14906
7649,0.181469,0.870781,1,3.14917
7650,-0.565098,0.278948,1,3.14928
7651,-0.160593,0.773912,1,3.14939
7652,0.442288,-0.936153,0,3.14898
7653,0.192578,-0.796496,1,3.14909
7654,-0.154001,-0.706342,1,3.1492
7655,0.621559,-0.762376,1,3.14931
7656,-0.246536,-0.376183,1,3.14943
7657,-0.773118,-0.62809,1,3.14954
7658,-0.716291,-0.122017,1,3.14965
7659,-0.00408961,0.271501,1,3.14976
7660,-0.436245,0.30904,1,3.14987
7661,0.268632,0.619423,1,3.14998
7662,-0.568089,0.738631,1,3.15009
7663,0.569188,-0.124153,1,3.1502
7664,0.410975,-0.111274,1,3.15031
7665,-0.13868,0.759873,1,3.15042
7666,0.512666,0.216993,1,3.15053
7667,0.293048,-0.733932,1,3.15065
7668,-0.562473,0.568028,1,3.15076
7669,0.491485,-0.970579,0,3.15035
7670,0.73149,-0.0460233,1,3.15046
7671,-0.528292,-0.150461,1,3.15057
7672,-0.53879,0.776842,1,3.15068
7673,0.2209,-0.812,1,3.15079
7674,0.973143,0.803516,0,3.15038
7675,-0.979674,0.451444,0,3.14997
7676,-0.70506,0.208875,1,3.15008
7677,-0.430385,0.870659,1,3.15019
7678,0.746505,0.996521,0,3.14978
7679,-0.0276506,0.791918,1,3.14989
7680,-0.682537,-0.88897,0,3.14948
7681,-0.351096,-0.810963,1,3.14959
7682,-0.619972,0.555332,1,3.1497
7683,0.237197,-0.787646,1,3.14981
7684,0.293475,-0.177745,1,3.14992
7685,-0.456266,0.583654,1,3.15003
7686,0.467375,-0.042422,1,3.15014
7687,0.60868,0.652384,1,3.15025
7688,-0.556247,0.562412,1,3.15036
7689,0.945859,0.924434,0,3.14995
7690,-0.438259,-0.949704,0,3.14954
7691,0.0220961,0.875664,1,3.14966
7692,-0.234023,-0.528536,1,3.14977
7693,0.0363792,-0.13691,1,3.14988
7694,-0.877495,0.214124,1,3.14999
7695,0.062748,0.947018,1,3.1501
7696,0.604651,0.899042,0,3.14969
7697,0.618995,-0.565708,1,3.1498
7698,0.709699,-0.223219,1,3.14991
7699,0.723311,-0.0411402,1,3.15002
7700,-0.528597,-0.0575597,1,3.15013
7701,0.502228,0.907587,0,3.14972
7702,0.429103,-0.322041,1,3.14983
7703,-0.588537,0.00793505,1,3.14994
7704,-0.884392,-0.763108,0,3.14953
7705,-0.867362,-0.111884,1,3.14964
7706,-0.371544,-0.617225,1,3.14975
7707,-0.791613,-0.578526,1,3.14986
7708,-0.155588,-0.00622597,1,3.14997
7709,0.477934,-0.330587,1,3.15008
7710,0.842092,0.0462675,1,3.15019
7711,0.376061,0.234145,1,3.1503
7712,-0.906977,-0.710126,0,3.1499
7713,-0.841482,0.834035,0,3.14949
7714,0.986266,0.926936,0,3.14908
7715,-0.885125,-0.0857596,1,3.14919
7716,0.245376,-0.393274,1,3.1493
7717,-0.167857,-0.894891,1,3.14941
7718,-0.195202,0.0512116,1,3.14952
7719,-0.42776,-0.659403,1,3.14963
7720,0.703961,0.619362,1,3.14974
7721,-0.174998,-0.55112,1,3.14985
7722,-0.435757,-0.872551,1,3.14996
7723,-0.900568,-0.970945,0,3.14955
7724,-0.789599,-0.764756,0,3.14915
7725,-0.984313,0.425014,0,3.14874
7726,-0.000915583,0.710248,1,3.14885
7727,0.760422,-0.391015,1,3.14896
7728,0.416102,-0.115913,1,3.14907
7729,0.967649,0.788928,0,3.14866
7730,0.507172,-0.386559,1,3.14877
7731,-0.911555,0.549716,0,3.14836
7732,0.701764,-0.944088,0,3.14796
7733,-0.68858,0.3431,1,3.14807
7734,-0.405176,0.575841,1,3.14818
7735,-0.904779,-0.862846,0,3.14777
7736,-0.751877,0.0908869,1,3.14788
7737,-0.621315,-0.96124,0,3.14747
7738,-0.427272,0.173656,1,3.14758
7739,0.527803,-0.299152,1,3.14769
7740,0.356833,0.21797,1,3.1478
7741,-0.91601,0.327535,1,3.14791
7742,0.500458,0.985778,0,3.14751
7743,-0.623634,-0.910395,0,3.1471
7744,-0.980529,-0.155954,1,3.14721
7745,-0.941952,0.762498,0,3.1468
7746,-0.617836,0.00695843,1,3.14691
7747,0.63279,0.39895,1,3.14702
7748,-0.260697,0.0932064,1,3.14713
7749,0.0303974,-0.149728,1,3.14724
7750,0.612342,-0.687237,1,3.14735
7751,0.297565,0.947079,1,3.14746
7752,0.600439,0.595556,1,3.14757
7753,-0.537753,0.152536,1,3.14768
7754,-0.329976,0.972838,0,3.14728
7755,0.638345,0.501679,1,3.14739
7756,0.588659,-0.473784,1,3.1475
7757,-0.570652,-0.362754,1,3.14761
7758,0.0653116,0.215101,1,3.14772
7759,0.697247,-0.243423,1,3.14783
7760,0.161692,-0.105109,1,3.14794
7761,-0.245132,0.280596,1,3.14805
7762,-0.466154,0.840383,1,3.14816
7763,0.0489532,-0.941891,1,3.14827
7764,-0.930355,0.0842337,1,3.14838
7765,0.391931,0.918269,1,3.14849
7766,-0.517427,0.885796,0,3.14808
7767,-0.191662,-0.618202,1,3.14819
7768,-0.574864,0.639504,1,3.1483
7769,-0.943478,0.347128,0,3.1479
7770,-0.315205,0.539156,1,3.14801
7771,0.888665,-0.441067,1,3.14811
7772,0.023561,-0.692913,1,3.14822
7773,0.110847,0.676921,1,3.14833
7774,0.225539,0.303119,1,3.14844
7775,-0.491546,-0.247146,1,3.14855
7776,-0.0866142,0.324239,1,3.14866
7777,0.695172,0.931636,0,3.14826
7778,0.697064,-0.591162,1,3.14837
7779,-0.0491973,-0.814015,1,3.14848
7780,-0.783251,-0.0426662,1,3.14859
7781,0.111213,0.900995,1,3.1487
7782,0.643838,0.480681,1,3.1488
7783,0.569676,0.116035,1,3.14891
7784,-0.800464,0.291644,1,3.14902
7785,0.455167,-0.757798,1,3.14913
7786,-0.741928,0.449429,1,3.14924
7787,-0.951413,0.0626869,1,3.14935
7788,-0.408167,-0.730025,1,3.14946
7789,0.500031,-0.168223,1,3.14957
7790,0.325276,-0.282976,1,3.14968
7791,0.908442,0.284197,1,3.14979
7792,-0.842153,0.982177,0,3.14938
7793,0.828542,0.366355,1,3.14949
7794,0.418971,-0.42947,1,3.1496
7795,-0.735396,0.503754,1,3.14971
7796,-0.483123,0.203137,1,3.14982
7797,0.2162,-0.785143,1,3.14993
7798,0.346274,-0.15394,1,3.15004
7799,-0.164195,-0.113593,1,3.15015
7800,0.213148,-0.816639,1,3.15026
7801,-0.736068,0.520051,1,3.15037
7802,-0.156443,0.842703,1,3.15047
7803,-0.79906,0.265336,1,3.15058
7804,-0.963987,0.687054,0,3.15018
7805,-0.71916,-0.450406,1,3.15029
7806,-0.478728,-0.513337,1,3.1504
7807,0.307575,-0.381615,1,3.15051
7808,-0.409022,-0.718855,1,3.15061
7809,0.417323,0.298358,1,3.15072
7810,0.0595129,-0.254166,1,3.15083
7811,-0.770799,-0.20503,1,3.15094
7812,0.119087,0.874992,1,3.15105
7813,-0.952878,-0.660868,0,3.15065
7814,0.653177,-0.707013,1,3.15076
7815,-0.826283,0.492279,1,3.15086
7816,-0.432155,0.508576,1,3.15097
7817,0.401392,-0.0748947,1,3.15108
7818,0.70738,0.420619,1,3.15119
7819,-0.259354,-0.518281,1,3.1513
7820,0.911555,0.392602,1,3.15141
7821,0.450223,0.340658,1,3.15152
7822,0.782885,-0.795703,0,3.15111
7823,-0.570897,-0.913752,0,3.15071
7824,-0.278948,0.196545,1,3.15082
7825,-0.963926,0.503327,0,3.15042
7826,0.791125,0.917598,0,3.15001
7827,-0.604163,0.906061,0,3.14961
7828,-0.0152597,-0.411646,1,3.14972
7829,0.257035,0.815235,1,3.14983
7830,-0.560276,-0.30495,1,3.14994
7831,0.462919,0.795459,1,3.15004
7832,-0.821644,-0.976561,0,3.14964
7833,0.0984557,-0.735396,1,3.14975
7834,0.928035,0.447476,0,3.14935
7835,-0.624855,0.089483,1,3.14946
7836,0.585851,0.783617,1,3.14957
7837,-0.683147,0.777757,0,3.14916
7838,0.891656,-0.975218,0,3.14876
7839,0.308796,-0.919246,1,3.14887
7840,0.868827,0.265763,1,3.14898
7841,-0.42776,0.819813,1,3.14909
7842,-0.401453,0.631203,1,3.1492
7843,-0.371727,0.745468,1,3.14931
7844,0.887749,-0.47824,0,3.1489
7845,0.811024,-0.753037,0,3.1485
7846,0.39425,0.488311,1,3.14861
7847,-0.104987,0.720198,1,3.14872
7848,-0.228285,-0.953,1,3.14883
7849,-0.101447,0.408228,1,3.14894
7850,-0.60343,0.749863,1,3.14904
7851,-0.875481,-0.471586,1,3.14915
7852,0.23915,-0.180492,1,3.14926
7853,0.502655,-0.50412,1,3.14937
7854,0.44186,-0.334676,1,3.14948
7855,-0.705487,-0.942562,0,3.14908
7856,-0.832509,-0.411097,1,3.14919
7857,0.225417,-0.851614,1,3.14929
7858,-0.720808,0.994629,0,3.14889
7859,0.102789,-0.715559,1,3.149
7860,-0.585546,-0.584203,1,3.14911
7861,0.98706,0.301166,0,3.14871
7862,-0.983092,-0.328939,0,3.14831
7863,-0.0253311,-0.74675,1,3.14842
7864,0.887444,0.460538,1,3.14852
7865,0.657816,-0.712141,1,3.14863
7866,0.816944,-0.28322,1,3.14874
7867,0.321309,0.301044,1,3.14885
7868,0.864188,-0.97766,0,3.14845
7869,-0.0585973,-0.806873,1,3.14856
7870,-0.159678,0.405725,1,3.14867
7871,-0.952878,-0.465544,0,3.14827
7872,-0.436855,-0.171336,1,3.14837
7873,0.507782,-0.547153,1,3.14848
7874,0.443142,0.678142,1,3.14859
7875,-0.691998,-0.443142,1,3.1487
7876,0.964048,-0.426357,0,3.1483
7877,0.375328,-0.293475,1,3.14841
7878,0.62101,-0.195385,1,3.14851
7879,-0.481414,0.444302,1,3.14862
7880,0.877556,0.707868,0,3.14822
7881,0.544467,-0.101508,1,3.14833
7882,-0.295123,0.300189,1,3.14844
7883,0.61045,-0.0277727,1,3.14855
7884,0.266007,-0.523347,1,3.14866
7885,0.879998,0.629616,0,3.14826
7886,-0.693768,-0.911799,0,3.14786
7887,0.539828,0.0923518,1,3.14796
7888,-0.186108,0.210157,1,3.14807
7889,-0.756089,-0.241165,1,3.14818
7890,-0.48764,0.914851,0,3.14778
7891,0.0454129,-0.341268,1,3.14789
7892,-0.252335,-0.138863,1,3.148
7893,-0.121223,-0.745346,1,3.14811
7894,0.331807,0.0123299,1,3.14821
7895,-0.34371,-0.595251,1,3.14832
7896,0.90661,0.795337,0,3.14792
7897,-0.960508,0.296954,0,3.14752
7898,0.389245,0.0140389,1,3.14763
7899,-0.0505402,-0.830617,1,3.14774
7900,-0.937618,-0.170604,1,3.14785
7901,-0.12281,0.62809,1,3.14796
7902,0.871452,0.117744,1,3.14806
7903,-0.942013,-0.625954,0,3.14767
7904,0.49057,-0.479216,1,3.14777
7905,0.571385,0.154734,1,3.14788
7906,0.72209,-0.500031,1,3.14799
7907,-0.571385,0.748825,1,3.1481
7908,0.789477,-0.293597,1,3.1482
7909,-0.287249,0.799731,1,3.14831
7910,-0.912714,-0.0196545,1,3.14842
7911,-0.170421,0.309162,1,3.14853
7912,0.951657,-0.708295,0,3.14813
7913,0.936642,0.603064,0,3.14773
7914,-0.989074,0.935116,0,3.14733
7915,0.608497,-0.417384,1,3.14744
7916,0.683635,0.289935,1,3.14755
7917,0.80492,0.073735,1,3.14766
7918,0.380028,0.461393,1,3.14776
7919,0.200024,-0.91479,1,3.14787
7920,0.976439,0.110847,1,3.14798
7921,-0.0604895,0.791491,1,3.14809
7922,0.119392,0.791674,1,3.14819
7923,0.884087,-0.95184,0,3.1478
7924,-0.0743454,0.100226,1,3.14791
7925,-0.595007,0.258011,1,3.14801
7926,-0.3619,-0.0428493,1,3.14812
7927,-0.207044,0.39425,1,3.14823
7928,-0.197827,0.328572,1,3.14833
7929,0.341451,0.99884,0,3.14794
7930,-0.476164,-0.297626,1,3.14805
7931,-0.830129,-0.0357688,1,3.14815
7932,-0.627907,0.630349,1,3.14826
7933,0.846976,-0.0856376,1,3.14837
7934,-0.511262,-0.350974,1,3.14847
7935,-0.123543,-0.00592077,1,3.14858
7936,-0.532747,-0.107123,1,3.14869
7937,0.110725,-0.117622,1,3.1488
7938,-0.435696,-0.289935,1,3.1489
7939,0.150339,-0.15925,1,3.14901
7940,-0.194653,-0.404261,1,3.14912
7941,-0.203992,-0.391442,1,3.14923
7942,0.547214,0.753769,1,3.14933
7943,-0.386803,-0.0406519,1,3.14944
7944,-0.939633,-0.400476,0,3.14904
7945,0.672648,-0.271196,1,3.14915
7946,-0.30611,-0.482329,1,3.14926
7947,0.528902,0.129219,1,3.14936
7948,0.1833,0.184948,1,3.14947
7949,0.499969,-0.839773,1,3.14958
7950,-0.333089,-0.227004,1,3.14969
7951,0.310444,-0.069035,1,3.14979
7952,0.971556,0.342001,0,3.1494
7953,-0.840444,-0.296649,1,3.1495
7954,0.729232,-0.261735,1,3.14961
7955,-0.721296,-0.527498,1,3.14972
7956,-0.110175,0.308796,1,3.14982
7957,-0.961607,0.89306,0,3.14943
7958,0.189892,-0.256302,1,3.14953
7959,-0.33022,0.366294,1,3.14964
7960,-0.859244,0.361106,1,3.14975
7961,0.661173,-0.899713,0,3.14935
7962,-0.900262,0.14515,1,3.14946
7963,-0.107245,0.955075,1,3.14957
7964,0.98474,-0.149118,1,3.14967
7965,-0.426906,0.88427,1,3.14978
7966,0.19624,-0.512055,1,3.14989
7967,0.0376,-0.211011,1,3.14999
7968,-0.690228,0.495697,1,3.1501
7969,0.47354,0.592871,1,3.15021
7970,-0.901239,0.921687,0,3.14981
7971,0.633156,-0.647745,1,3.14992
7972,0.453153,-0.0825246,1,3.15003
7973,0.597754,0.215284,1,3.15013
7974,0.754441,0.863151,0,3.14974
7975,0.654642,0.039309,1,3.14984
7976,-0.729598,-0.568028,1,3.14995
7977,0.350363,-0.51706,1,3.15006
7978,-0.867485,-0.0886285,1,3.15016
7979,0.781725,0.381554,1,3.15027
7980,0.45651,0.0875908,1,3.15038
7981,-0.812122,0.221388,1,3.15048
7982,0.17097,0.0113532,1,3.15059
7983,-0.0938778,-0.476225,1,3.1507
7984,-0.884514,0.954221,0,3.1503
7985,0.75206,0.951657,0,3.14991
7986,-0.0294207,-0.131966,1,3.15001
7987,0.889764,-0.0488311,1,3.15012
7988,0.581701,-0.337362,1,3.15023
7989,-0.748398,-0.258194,1,3.15033
7990,0.241043,0.61045,1,3.15044
7991,-0.428005,0.465421,1,3.15054
7992,-0.511201,-0.806324,1,3.15065
7993,-0.903864,-0.691265,0,3.15026
7994,0.99591,-0.294452,0,3.14986
7995,-0.971922,-0.588781,0,3.14947
7996,0.0914362,0.916987,1,3.14957
7997,-0.221449,0.36959,1,3.14968
7998,0.497833,-0.87719,0,3.14929
7999,-0.923396,0.153452,1,3.14939
8000,-0.165476,-0.120002,1,3.1495
8001,0.00744674,-0.756943,1,3.14961
8002,0.454434,-0.252091,1,3.14971
8003,-0.962766,0.802966,0,3.14932
8004,0.174327,0.347433,1,3.14943
8005,-0.90954,-0.298358,1,3.14953
8006,0.462919,0.0466947,1,3.14964
8007,-0.261124,0.193676,1,3.14974
8008,0.64805,-0.410059,1,3.14985
8009,-0.432766,-0.927669,0,3.14946
8010,-0.294268,0.97943,0,3.14906
8011,0.777208,0.109076,1,3.14917
8012,0.194653,-0.0764817,1,3.14928
8013,-0.908564,0.589025,0,3.14888
8014,-0.103949,-0.835256,1,3.14899
8015,-0.977782,-0.241592,0,3.1486
8016,-0.274919,0.998291,0,3.1482
8017,-0.435634,-0.00677532,1,3.14831
8018,-0.527437,0.294268,1,3.14842
8019,0.377159,0.503754,1,3.14852
8020,-0.0574986,0.337545,1,3.14863
8021,-0.482757,0.386376,1,3.14873
8022,-0.954648,0.79552,0,3.14834
8023,0.784777,0.836172,0,3.14795
8024,0.412562,0.127144,1,3.14806
8025,-0.255631,-0.668986,1,3.14816
8026,0.0909479,-0.253006,1,3.14827
8027,0.486236,-0.397607,1,3.14837
8028,-0.116218,0.254288,1,3.14848
8029,0.185863,0.202466,1,3.14859
8030,0.897455,-0.958127,0,3.14819
8031,-0.471342,-0.51822,1,3.1483
8032,-0.142099,-0.403467,1,3.14841
8033,0.0600623,-0.20973,1,3.14851
8034,-0.239944,-0.197705,1,3.14862
8035,0.522981,0.712263,1,3.14872
8036,-0.58988,-0.438747,1,3.14883
8037,-0.752915,0.149911,1,3.14894
8038,-0.573399,-0.957273,0,3.14854
8039,0.651346,-0.933101,0,3.14815
8040,-0.740524,-0.125862,1,3.14826
8041,0.921199,0.704267,0,3.14787
8042,0.792529,0.585058,1,3.14797
8043,0.925472,0.0813648,1,3.14808
8044,-0.911005,0.61869,0,3.14769
8045,-0.566868,0.595251,1,3.14779
8046,-0.15394,0.221632,1,3.1479
8047,0.694073,-0.470793,1,3.14801
8048,0.116401,0.525056,1,3.14811
8049,-0.555759,-0.714887,1,3.14822
8050,-0.135934,-0.869987,1,3.14832
8051,-0.598913,0.149606,1,3.14843
8052,0.913813,-0.490753,0,3.14804
8053,0.308002,-0.591284,1,3.14814
8054,0.856986,-0.462858,1,3.14825
8055,-0.406946,0.623024,1,3.14836
8056,0.478484,-0.537814,1,3.14846
8057,-0.296649,-0.125801,1,3.14857
8058,0.263993,0.632668,1,3.14867
8059,-0.822865,0.798266,0,3.14828
8060,0.553195,-0.711408,1,3.14839
8061,0.517671,-0.785082,1,3.14849
8062,0.898859,0.733565,0,3.1481
8063,0.929012,-0.831289,0,3.14771
8064,-0.80376,0.19624,1,3.14782
8065,0.979186,-0.808704,0,3.14743
8066,0.144601,-0.30202,1,3.14753
8067,-0.749741,0.599707,1,3.14764
8068,-0.397851,-0.765183,1,3.14774
8069,0.0401636,0.642007,1,3.14785
8070,0.399438,-0.410364,1,3.14796
8071,0.176952,0.303607,1,3.14806
8072,0.171397,-0.914729,1,3.14817
8073,0.00952207,-0.414515,1,3.14827
8074,0.771654,-0.408472,1,3.14838
8075,0.636636,0.0679363,1,3.14848
8076,-0.168773,0.0986999,1,3.14859
8077,0.435757,-0.428066,1,3.14869
8078,0.0249039,-0.830068,1,3.1488
8079,0.956662,0.731002,0,3.14841
8080,0.605994,0.585302,1,3.14851
8081,-0.760606,0.284563,1,3.14862
8082,0.774034,-0.51114,1,3.14873
8083,0.621864,0.908503,0,3.14834
8084,-0.563206,-0.646402,1,3.14844
8085,-0.903559,0.391015,1,3.14855
8086,0.929622,-0.926204,0,3.14816
8087,-0.717817,-0.0294207,1,3.14826
8088,-0.747116,0.499725,1,3.14837
8089,-0.929378,0.645303,0,3.14798
8090,0.393945,-0.274187,1,3.14808
8091,-0.988891,-0.732039,0,3.1477
8092,-0.709028,0.445828,1,3.1478
8093,-0.503449,-0.761033,1,3.14791
8094,-0.994018,0.685833,0,3.14752
8095,-0.187389,-0.391198,1,3.14762
8096,0.666117,-0.77025,0,3.14723
8097,0.112312,-0.596716,1,3.14734
8098,-0.263017,-0.951779,1,3.14744
8099,0.379418,0.984862,0,3.14706
8100,-0.808338,0.043948,1,3.14716
8101,-0.557773,-0.740157,1,3.14727
8102,-0.864738,0.425685,1,3.14737
8103,0.100958,0.548251,1,3.14748
8104,-0.54996,-0.975768,0,3.14709
8105,-0.569798,-0.076848,1,3.14719
8106,-0.978026,-0.137765,1,3.1473
8107,0.320881,0.83843,1,3.1474
8108,0.112617,-0.710615,1,3.14751
8109,-0.678264,-0.14863,1,3.14761
8110,-0.563572,0.998352,0,3.14723
8111,0.845144,0.25795,1,3.14733
8112,0.510102,-0.77025,1,3.14744
8113,0.797534,-0.551608,1,3.14754
8114,0.831166,-0.516023,1,3.14765
8115,-0.300617,-0.200269,1,3.14775
8116,0.453214,-0.95361,0,3.14736
8117,0.355429,-0.084844,1,3.14747
8118,-0.482879,0.643716,1,3.14757
8119,0.137399,0.0233779,1,3.14768
8120,-0.697674,-0.459623,1,3.14778
8121,0.944149,0.35134,0,3.1474
8122,0.359641,-0.610145,1,3.1475
8123,0.89837,0.28145,1,3.14761
8124,0.288714,-0.84844,1,3.14771
8125,0.84545,-0.893304,0,3.14732
8126,0.723006,0.38717,1,3.14743
8127,-0.285296,0.196423,1,3.14753
8128,0.0837453,-0.752121,1,3.14764
8129,-0.192883,-0.616798,1,3.14774
8130,-0.333883,0.466459,1,3.14785
8131,0.0704999,-0.612891,1,3.14795
8132,-0.379845,-0.335714,1,3.14806
8133,0.426173,-0.914301,0,3.14767
8134,0.388085,-0.711042,1,3.14777
8135,-0.791552,-0.554721,1,3.14788
8136,0.161875,0.491912,1,3.14798
8137,0.780809,0.924373,0,3.1476
8138,-0.0772752,0.260392,1,3.1477
8139,-0.61161,0.16218,1,3.14781
8140,0.624489,0.116706,1,3.14791
8141,0.313984,0.765489,1,3.14802
8142,0.084722,-0.305255,1,3.14812
8143,0.394677,0.00482207,1,3.14823
8144,0.145334,-0.490753,1,3.14833
8145,0.966123,0.233718,1,3.14843
8146,-0.335531,0.228591,1,3.14854
8147,-0.706037,0.84313,0,3.14815
8148,-0.0958921,0.763413,1,3.14826
8149,-0.442654,-0.436794,1,3.14836
8150,-0.126412,0.485076,1,3.14847
8151,-0.556369,0.92596,0,3.14808
8152,0.193188,-0.114997,1,3.14818
8153,-0.578832,0.699383,1,3.14829
8154,-0.960081,0.988036,0,3.1479
8155,0.748825,0.107978,1,3.14801
8156,0.737655,-0.168284,1,3.14811
8157,-0.713361,0.650247,1,3.14822
8158,0.553501,0.325826,1,3.14832
8159,-0.829518,-0.673869,0,3.14793
8160,0.265641,-0.198498,1,3.14804
8161,-0.588659,-0.911921,0,3.14765
8162,0.0609778,-0.434231,1,3.14776
8163,-0.516328,0.326253,1,3.14786
8164,-0.671061,0.771837,0,3.14748
8165,0.964414,0.20155,1,3.14758
8166,-0.0883233,0.918025,1,3.14769
8167,-0.715254,-0.360557,1,3.14779
8168,0.373375,-0.711286,1,3.14789
8169,0.658915,0.796008,0,3.14751
8170,0.852591,0.649332,0,3.14712
8171,0.249405,0.808887,1,3.14723
8172,-0.941769,-0.493805,0,3.14684
8173,0.635049,0.64628,1,3.14695
8174,0.97357,0.247696,0,3.14656
8175,0.640481,0.866081,0,3.14618
8176,0.827992,-0.525423,1,3.14628
8177,-0.40719,-0.902521,1,3.14639
8178,-0.0970518,-0.164011,1,3.14649
8179,-0.9342,-0.942135,0,3.14611
8180,0.731185,-0.319722,1,3.14621
8181,-0.825002,-0.0828298,1,3.14631
8182,0.252823,-0.163767,1,3.14642
8183,-0.513825,-0.177257,1,3.14652
8184,0.491851,-0.165598,1,3.14663
8185,-0.400354,0.396387,1,3.14673
8186,0.313923,0.883538,1,3.14684
8187,-0.527254,0.0171519,1,3.14694
8188,0.829213,-0.087957,1,3.14704
8189,0.543124,0.701337,1,3.14715
8190,0.00152597,-0.0098883,1,3.14725
8191,-0.284868,0.392602,1,3.14736
8192,-0.971922,-0.55875,0,3.14697
8193,-0.7274,-0.524934,1,3.14708
8194,0.0503571,0.959653,1,3.14718
8195,0.779283,-0.678386,0,3.1468
